solution_no,insert_time,select_time,total_memory
86,3.0,2.0,432.0
82,2.6666666666666665,2.0,560.0
81,3.0,2.0,432.0
79,3.0,2.0,448.0
77,2.3333333333333335,2.0,432.0
75,3.0,1.6666666666666667,480.0
73,2.3333333333333335,2.0,432.0
72,3.0,1.6666666666666667,560.0
71,2.0,3.0,416.0
70,3.3333333333333335,2.0,544.0
68,3.3333333333333335,2.0,576.0
67,3.3333333333333335,2.6666666666666665,416.0
66,3.0,1.6666666666666667,576.0
65,3.6666666666666665,2.3333333333333335,416.0
63,3.0,1.6666666666666667,432.0
62,3.3333333333333335,2.0,416.0
61,3.3333333333333335,2.0,544.0
59,2.3333333333333335,2.3333333333333335,512.0
58,3.0,2.0,416.0
55,3.0,2.3333333333333335,480.0
54,2.6666666666666665,2.0,432.0
51,3.0,2.0,464.0
50,2.6666666666666665,2.6666666666666665,416.0
49,3.3333333333333335,2.0,416.0
48,4.333333333333333,5.333333333333333,480.0
47,4.666666666666667,2.0,432.0
44,3.6666666666666665,2.0,416.0
43,2.6666666666666665,2.0,480.0
39,2.6666666666666665,2.3333333333333335,432.0
37,3.0,2.3333333333333335,448.0
36,3.0,2.6666666666666665,432.0
35,3.6666666666666665,2.0,432.0
34,4.0,2.6666666666666665,480.0
33,3.6666666666666665,2.3333333333333335,448.0
31,4.0,2.3333333333333335,480.0
29,4.333333333333333,2.0,416.0
25,3.3333333333333335,2.0,448.0
24,3.6666666666666665,2.6666666666666665,480.0
23,3.0,3.0,480.0
22,3.0,2.3333333333333335,464.0
20,3.0,2.6666666666666665,480.0
19,3.6666666666666665,3.3333333333333335,432.0
18,3.6666666666666665,2.3333333333333335,432.0
16,3.6666666666666665,3.0,480.0
15,3.3333333333333335,2.6666666666666665,432.0
14,4.0,3.3333333333333335,480.0
13,4.333333333333333,3.3333333333333335,448.0
12,3.6666666666666665,3.3333333333333335,480.0
11,3.6666666666666665,3.3333333333333335,432.0
10,3.0,3.3333333333333335,480.0
7,4.0,2.6666666666666665,480.0
5,4.0,3.3333333333333335,448.0
4,5.0,3.3333333333333335,448.0
3,5.666666666666667,4.0,432.0
1,106.0,4.666666666666667,448.0
